,apoptosis,autophagy,ferroptosis,necroptosis,pyroptosis,others
TBL2,0,0,0,0,0,1
PPM1H,0,0,0,0,0,1
LIMS1,0,0,0,0,0,1
PIK3CB,1,1,0,0,0,1
KDM3A,0,0,0,0,0,1
DDHD2,0,0,0,0,0,1
NUP188,0,0,0,0,0,1
LRBA,0,0,0,0,0,1
MDN1,0,0,0,0,0,1
PCCB,0,0,0,0,0,1
CRY2,0,0,0,0,0,1
RNF4,0,0,0,0,0,1
RETREG3,0,0,0,0,0,1
SEPTIN10,0,0,0,0,0,1
SCAMP5,0,0,0,0,0,1
TLN2,0,0,0,0,0,1
BICD2,0,0,0,0,0,1
TUT4,0,0,0,0,0,1
PNPLA2,0,0,0,0,0,1
RASA4,0,0,0,0,0,1
MSL1,0,0,0,0,0,1
NUP160,0,0,0,0,0,1
CAMSAP1,0,0,0,0,0,1
MFAP4,0,0,0,0,0,1
LARP4,0,0,0,0,0,1
MICAL3,0,0,0,0,0,1
PLEKHM1,0,1,0,0,0,1
PAPOLA,0,0,0,0,0,1
PHLPP1,1,0,0,0,0,1
SREK1,0,0,0,0,0,1
JMJD6,0,0,0,0,0,1
RND3,0,0,0,0,0,1
TUG1,0,0,0,0,0,1
PHF2,0,0,0,0,0,1
DLG3,0,0,0,0,0,1
SYNM,0,0,0,0,0,1
ANKRD46,0,0,0,0,0,1
MEG3,0,0,0,0,0,1
RUBCN,0,1,0,0,0,1
BMERB1,0,0,0,0,0,1
GM2A,0,0,0,0,0,1
ARHGAP19,0,0,0,0,0,1
NME4,0,0,0,0,0,1
PIK3R4,0,1,0,0,0,1
MAOA,0,0,0,0,0,1
RNF115,0,0,0,0,0,1
BBS4,0,0,0,0,0,1
ANKS1A,0,0,0,0,0,1
MRTFA,0,0,0,0,0,1
RCHY1,0,0,0,0,0,1
UBE2N,0,0,0,0,0,1
CLASP1,0,0,0,0,0,1
PCGF3,0,0,0,0,0,1
MON2,0,0,0,0,0,1
UBR2,0,0,0,0,0,1
ZEB1,0,0,0,0,0,1
CAMSAP2,0,0,0,0,0,1
MTG1,0,0,0,0,0,1
OLFM4,0,0,0,0,0,1
FAM171A1,0,0,0,0,0,1
ABCA2,0,0,0,0,0,1
ZBTB18,0,0,0,0,0,1
OBSL1,0,0,0,0,0,1
SOS1,0,0,0,0,0,1
PACS2,1,0,0,0,0,1
BLTP1,0,0,0,0,0,1
RBBP6,0,0,0,0,0,1
POLR2J,0,0,0,0,0,1
CIC,0,0,0,0,0,1
LARP7,0,0,0,0,0,1
CLEC16A,0,0,0,0,0,1
YLPM1,0,0,0,0,0,1
NCAPD3,0,0,0,0,0,1
C1orf216,0,0,0,0,0,1
DPY19L1,0,0,0,0,0,1
DAAM2,0,0,0,0,0,1
WASHC4,0,0,0,0,0,1
TBC1D2B,0,0,0,0,0,1
ANKMY2,0,0,0,0,0,1
STX6,0,0,0,0,0,1
CIT,0,0,0,0,0,1
NAB2,0,0,0,0,0,1
GAPVD1,0,0,0,0,0,1
PRUNE2,1,0,0,0,0,1
SORT1,0,0,0,0,0,1
NFATC2IP,0,0,0,0,0,1
SLC1A4,0,0,0,0,0,1
SERINC5,0,0,0,0,0,1
JAM3,0,0,0,0,0,1
AHCYL2,0,0,0,0,0,1
ASCC3,0,0,0,0,0,1
CBS,0,0,0,0,0,1
ASB1,0,0,0,0,0,1
DMXL2,0,0,0,0,0,1
HEG1,0,0,0,0,0,1
PLEKHG3,0,0,0,0,0,1
FUBP3,0,0,0,0,0,1
PAXIP1,0,0,0,0,0,1
PIP4K2A,0,0,0,0,0,1
MEGF9,0,0,0,0,0,1
CKAP5,0,0,0,0,0,1
SLC25A46,0,0,0,0,0,1
POLD3,0,0,0,0,0,1
ABRAXAS2,0,0,0,0,0,1
DNMBP,0,0,0,0,0,1
PPFIBP2,0,0,0,0,0,1
NCAM1,0,0,0,0,0,1
SAMD4A,0,0,0,0,0,1
RRP1B,1,0,0,0,0,1
AOPEP,0,0,0,0,0,1
AXIN1,1,0,0,0,0,1
LRP4,0,0,0,0,0,1
DCUN1D4,0,0,0,0,0,1
GRAMD4,1,0,0,0,0,1
PAQR4,0,0,0,0,0,1
MT1E,0,0,0,0,0,1
ZDHHC18,0,0,0,0,0,1
SLC61A1,0,0,0,0,0,1
CDS2,0,0,0,0,0,1
COL14A1,0,0,0,0,0,1
R3HCC1,0,0,0,0,0,1
NCOA2,0,0,0,0,0,1
SOS2,0,0,0,0,0,1
MAPKAPK5,0,0,0,0,0,1
MED20,0,0,0,0,0,1
ARHGAP45,0,0,0,0,0,1
C2CD2,0,0,0,0,0,1
WDR7,0,0,0,0,0,1
PIAS4,0,0,0,0,0,1
KLHL18,0,0,0,0,0,1
MPHOSPH10,0,0,0,0,0,1
CCDC69,0,0,0,0,0,1
SEC23A,0,0,0,0,0,1
DICER1,0,0,0,0,0,1
SLC38A10,0,0,0,0,0,1
GADD45GIP1,0,0,0,0,0,1
ZNF282,0,0,0,0,0,1
ZZZ3,0,0,0,0,0,1
SUPV3L1,0,0,0,0,0,1
MTREX,0,0,0,0,0,1
TTI1,0,0,0,0,0,1
CDK19,0,0,0,0,0,1
SEC24A,0,0,0,0,0,1
LRRC47,0,0,0,0,0,1
CSTF2T,0,0,0,0,0,1
GRAMD1B,0,0,0,0,0,1
SLC30A1,0,0,0,0,0,1
DNAJC16,0,0,0,0,0,1
LYPD1,0,0,0,0,0,1
THAP11,0,0,0,0,0,1
RPS6KA2,0,0,0,0,0,1
CBX7,0,0,0,0,0,1
PDZRN3,0,0,0,0,0,1
PHF8,0,0,0,0,0,1
DCP2,0,0,0,0,0,1
REST,0,0,0,0,0,1
SMYD2,0,0,0,0,0,1
PXDC1,0,0,0,0,0,1
MISP,0,0,0,0,0,1
SMC5,0,0,0,0,0,1
TSPYL4,0,0,0,0,0,1
TCF20,0,0,0,0,0,1
UBXN2B,0,0,0,0,0,1
ARB2A,0,0,0,0,0,1
CEMIP,0,0,0,0,0,1
C2CD5,0,0,0,0,0,1
MGA,0,0,0,0,0,1
VWA8,0,0,0,0,0,1
SLC9A8,0,0,0,0,0,1
CAMTA2,0,0,0,0,0,1
NCAPH,0,0,0,0,0,1
ADGRF5,0,0,0,0,0,1
DYRK4,0,0,0,0,0,1
POLR2I,0,0,0,0,0,1
TBC1D9,0,0,0,0,0,1
LINC01278,0,0,0,0,0,1
GNPTAB,0,0,0,0,0,1
EOLA2,0,0,0,0,0,1
HIC2,0,0,0,0,0,1
RFNG,0,0,0,0,0,1
RPIA,0,0,0,0,0,1
DENND3,0,0,0,0,0,1
ACKR3,0,0,0,0,0,1
LRRC8B,0,0,0,0,0,1
TCAF1,0,0,0,0,0,1
ZDHHC17,0,0,0,0,0,1
HRAS,1,1,0,0,0,1
ATF2,1,0,0,0,0,1
SGMS1,1,0,0,0,0,1
SYNJ1,0,0,0,0,0,1
AHNAK2,0,0,0,0,0,1
NACC2,0,0,0,0,0,1
URB1,0,0,0,0,0,1
TLK2,0,0,0,0,0,1
MORC3,0,0,0,0,0,1
ANGPTL2,0,0,0,0,0,1
SPIDR,0,0,0,0,0,1
KANK1,0,0,0,0,0,1
FANCI,0,0,0,0,0,1
TRIM37,0,0,0,0,0,1
CAVIN3,0,0,0,0,0,1
TPI1,0,0,0,0,0,1
NEDD4,0,0,0,0,0,1
MAPK8IP1,0,0,0,0,0,1
BBX,0,0,0,0,0,1
ABHD3,0,0,0,0,0,1
GATAD1,0,0,0,0,0,1
RANBP6,0,0,0,0,0,1
GOSR1,0,0,0,0,0,1
UTRN,0,0,0,0,0,1
TMF1,1,0,0,0,0,1
THUMPD1,0,0,0,0,0,1
RO60,0,0,0,0,0,1
NFRKB,0,0,0,0,0,1
PLXNA2,0,0,0,0,0,1
WDR73,0,0,0,0,0,1
NFIB,0,0,0,0,0,1
SIK3,0,0,0,0,0,1
ANKRD28,0,0,0,0,0,1
ATP2A3,0,0,0,0,0,1
STAU1,0,0,0,0,0,1
RNF19B,0,0,0,0,0,1
ARHGEF18,0,0,0,0,0,1
NPTXR,0,0,0,0,0,1
ATP5F1D,0,0,0,0,0,1
MED24,0,0,0,0,0,1
ROCK1,1,0,0,0,0,1
MAST3,0,0,0,0,0,1
SET,0,0,0,0,0,1
RALGAPA1,0,0,0,0,0,1
COBL,0,0,0,0,0,1
ZC3HAV1,0,0,0,0,0,1
PRKAR2A,0,0,0,0,0,1
CD47,1,0,0,0,0,1
FRMD4B,0,0,0,0,0,1
ATPAF2,0,0,0,0,0,1
CREB3L1,0,0,0,0,0,1
CHI3L2,0,0,0,0,0,1
NTAN1,0,0,0,0,0,1
ZFC3H1,0,0,0,0,0,1
RUSC2,0,0,0,0,0,1
PIK3C2A,0,0,0,0,0,1
DPT,0,0,0,0,0,1
ZFTRAF1,0,0,0,0,0,1
ZFYVE26,0,0,0,0,0,1
OLFML2A,0,0,0,0,0,1
ITPKC,0,0,0,0,0,1
YTHDC2,0,0,0,0,0,1
TSR2,0,0,0,0,0,1
ZBTB22,0,0,0,0,0,1
SLC35D2,0,0,0,0,0,1
WWC1,0,0,0,0,0,1
DNAJC9,0,0,0,0,0,1
TAF4,0,0,0,0,0,1
CRTC1,0,0,0,0,0,1
PRKCA,1,0,0,0,0,1
ADGRG6,0,0,0,0,0,1
TMCC2,0,0,0,0,0,1
DNAJC2,0,0,0,0,0,1
ANGEL1,0,0,0,0,0,1
ACTR3,0,0,0,0,0,1
STARD13,0,0,0,0,0,1
TSR3,0,0,0,0,0,1
ATP8A1,0,0,0,0,0,1
CAMK2A,0,0,0,1,0,1
COL4A5,0,0,0,0,0,1
PIKFYVE,0,0,0,0,0,1
SLC43A3,0,0,0,0,0,1
ATG4A,0,1,0,0,0,1
NEK3,0,0,0,0,0,1
BLTP3B,0,0,0,0,0,1
SLC36A1,0,0,0,0,0,1
TSPYL5,0,0,0,0,0,1
MFAP3,0,0,0,0,0,1
ZNF473,0,0,0,0,0,1
OLFML2B,0,0,0,0,0,1
MED8,0,0,0,0,0,1
UBE3A,0,0,0,0,0,1
OLFM1,0,0,0,0,0,1
MCAT,0,0,0,0,0,1
BTG3,0,0,0,0,0,1
TIAM1,0,0,0,0,0,1
PTPN2,0,0,0,0,0,1
ARID5A,0,0,0,0,0,1
SNAI2,0,0,0,0,0,1
SS18L1,0,0,0,0,0,1
PSKH1,0,0,0,0,0,1
GSAP,0,0,0,0,0,1
C2orf72,0,0,0,0,0,1
FBXL14,0,0,0,0,0,1
KDM6B,0,0,0,0,0,1
HOXA10,0,0,0,0,0,1
SEPTIN7,0,0,0,0,0,1
SETD1B,0,0,0,0,0,1
WSCD1,0,0,0,0,0,1
PCNX1,0,0,0,0,0,1
DOCK2,0,0,0,0,0,1
MZT2A,0,0,0,0,0,1
SP3,0,0,0,0,0,1
SEMA5A,0,0,0,0,0,1
GPX7,0,0,0,0,0,1
MMP24,0,0,0,0,0,1
TTC9,0,0,0,0,0,1
SNRPB,0,0,0,0,0,1
MAPK8IP3,0,0,0,0,0,1
CNOT9,0,0,0,0,0,1
GOSR2,0,0,0,0,0,1
MOCS1,0,0,0,0,0,1
SENP5,0,0,0,0,0,1
KATNIP,0,0,0,0,0,1
FTL,0,0,1,1,0,1
RIOX2,0,0,0,0,0,1
COG7,0,0,0,0,0,1
TICAM1,1,0,0,1,0,1
THAP3,0,0,0,0,0,1
ROBO1,0,0,0,0,0,1
LYRM9,0,0,0,0,0,1
ZNF629,0,0,0,0,0,1
ASTN1,0,0,0,0,0,1
ACVR1B,0,0,0,0,0,1
C2CD3,0,0,0,0,0,1
SYP,0,0,0,0,0,1
TNNT1,0,0,0,0,0,1
SETD1A,0,0,0,0,0,1
SNAPC5,0,0,0,0,0,1
CUL9,0,0,0,0,0,1
RAD54L2,0,0,0,0,0,1
BICRAL,0,0,0,0,0,1
TAF6L,0,0,0,0,0,1
OTUD3,0,0,0,0,0,1
ADCY2,0,0,0,0,0,1
BBIP1,0,0,0,0,0,1
SIK2,0,0,0,0,0,1
PLCB1,0,0,0,0,0,1
PPM1B,0,0,0,0,0,1
PDE8B,0,0,0,0,0,1
CDR2L,0,0,0,0,0,1
DMWD,0,0,0,0,0,1
KLHL9,0,0,0,0,0,1
FAM234B,0,0,0,0,0,1
KNOP1,0,0,0,0,0,1
ATP10D,0,0,0,0,0,1
PIBF1,0,0,0,0,0,1
PLXNC1,0,0,0,0,0,1
CEP170B,0,0,0,0,0,1
VPS13B,0,0,0,0,0,1
SCAMP4,0,0,0,0,0,1
ADCY1,0,0,0,0,0,1
SVEP1,0,0,0,0,0,1
LOC730101,0,0,0,0,0,1
FBXL7,0,0,0,0,0,1
SH3PXD2A,0,0,0,0,0,1
TNRC6B,0,0,0,0,0,1
MARCHF3,0,0,0,0,0,1
TFPI,0,0,0,0,0,1
FOXC1,0,0,0,0,0,1
TRANK1,0,0,0,0,0,1
SACS,0,0,0,0,0,1
CAMTA1,0,0,0,0,0,1
ZNF248,0,0,0,0,0,1
DOP1A,0,0,0,0,0,1
LDAF1,0,0,0,0,0,1
TENM4,0,0,0,0,0,1
MTMR9,0,0,0,0,0,1
DHRS1,0,0,0,0,0,1
RAP1GAP2,0,0,0,0,0,1
APOOL,0,0,0,0,0,1
SALL2,0,0,0,0,0,1
MBOAT2,0,0,0,0,0,1
SNX13,0,0,0,0,0,1
TRIM22,0,0,0,0,0,1
ATG2A,0,1,0,0,0,1
PFAS,0,0,0,0,0,1
TOGARAM1,0,0,0,0,0,1
MPDZ,0,0,0,0,0,1
SHANK2,0,0,0,0,0,1
PLCL2,0,0,0,0,0,1
AGO2,0,0,0,0,0,1
SMIM8,0,0,0,0,0,1
EOLA1,0,0,0,0,0,1
JCAD,0,0,0,0,0,1
CLIC5,0,0,0,0,0,1
PRMT3,0,0,0,0,0,1
BCKDHB,0,0,0,0,0,1
OARD1,0,0,0,0,0,1
ZC3H7B,0,0,0,0,0,1
SRC,0,0,0,0,0,1
NECTIN3,0,0,0,0,0,1
VAMP1,0,0,0,0,0,1
USP12,0,0,0,0,0,1
SRGAP2,0,0,0,0,0,1
STIP1,0,0,0,0,0,1
PAPPA2,0,0,0,0,0,1
HAUS7,0,0,0,0,0,1
TMEM158,0,0,0,0,0,1
GFOD3P,0,0,0,0,0,1
FEM1C,0,0,0,0,0,1
YAP1,0,0,0,0,0,1
GDPD5,0,0,0,0,0,1
TEX30,0,0,0,0,0,1
RPS4X,0,0,0,0,0,1
TMCC1,0,0,0,0,0,1
ABCA5,0,0,0,0,0,1
ST3GAL6,0,0,0,0,0,1
GTF2H5,0,0,0,0,0,1
MTCL1,0,0,0,0,0,1
TDRD7,0,0,0,0,0,1
CA5BP1,0,0,0,0,0,1
SNX1,0,0,0,0,0,1
ERI2,0,0,0,0,0,1
LOC155060,0,0,0,0,0,1
CDHR1,0,0,0,0,0,1
SFMBT1,0,0,0,0,0,1
LDB3,0,0,0,0,0,1
PAQR3,0,0,0,0,0,1
CASP8,1,0,0,1,0,1
HIBCH,0,0,0,0,0,1
ZBTB1,0,0,0,0,0,1
RPS12,0,0,0,0,0,1
COQ2,0,0,0,0,0,1
VSTM4,0,0,0,0,0,1
PLCB3,0,0,0,0,0,1
CHN2,0,0,0,0,0,1
PGAP4,0,0,0,0,0,1
ATAD2B,0,0,0,0,0,1
ZC3H4,0,0,0,0,0,1
DPY19L4,0,0,0,0,0,1
IQCK,0,0,0,0,0,1
SLC67A2,0,0,0,0,0,1
MAPKBP1,0,0,0,0,0,1
MLC1,0,0,0,0,0,1
AKAP10,0,0,0,0,0,1
SDR39U1,0,0,0,0,0,1
TBL1X,0,0,0,0,0,1
ZNF787,0,0,0,0,0,1
RAB22A,0,0,0,0,0,1
PHLPP2,0,0,0,0,0,1
EDRF1,0,0,0,0,0,1
ADAM22,0,0,0,0,0,1
STON1,0,0,0,0,0,1
CLIC2,0,0,0,0,0,1
ITGA4,0,0,0,0,0,1
TBX2,1,0,0,0,0,1
HSPA6,0,0,0,0,0,1
APBB2,0,0,0,0,0,1
DHX57,0,0,0,0,0,1
MXRA8,0,0,0,0,0,1
MATCAP2,0,0,0,0,0,1
WNT5A,0,0,0,0,0,1
RPP40,0,0,0,0,0,1
COL6A1,1,0,0,0,0,1
BICC1,0,0,0,0,0,1
MUC5B,0,0,0,0,0,1
STX2,0,0,0,0,0,1
SATB2,0,0,0,0,0,1
CNR1,0,0,0,0,0,1
NFASC,0,0,0,0,0,1
RUNDC3A,0,0,0,0,0,1
ZNF862,0,0,0,0,0,1
ZC3H3,0,0,0,0,0,1
IPW,0,0,0,0,0,1
POP1,0,0,0,0,0,1
ICOSLG,0,0,0,0,0,1
ZNF184,0,0,0,0,0,1
FAM114A1,0,0,0,0,0,1
SOSTDC1,0,0,0,0,0,1
MFHAS1,0,0,0,0,0,1
NUDT21,0,0,0,0,0,1
NPAS2,0,0,0,0,0,1
RAB40C,0,0,0,0,0,1
RND2,0,0,0,0,0,1
ERCC2,1,0,0,0,0,1
PGAP1,0,0,0,0,0,1
NPHP4,0,0,0,0,0,1
KCTD7,0,0,0,0,0,1
ITGAL,0,0,0,0,0,1
KAZN,0,0,0,0,0,1
NPTX2,0,0,0,0,0,1
VAMP4,0,0,0,0,0,1
DOCK3,0,0,0,0,0,1
PPWD1,0,0,0,0,0,1
ABCC10,0,0,0,0,0,1
SNED1,0,0,0,0,0,1
MAPRE2,0,0,0,0,0,1
COL2A1,0,0,0,0,0,1
PLPPR4,0,0,0,0,0,1
ABTB2,0,0,0,0,0,1
CLCN2,0,0,0,0,0,1
ACOX1,0,0,0,0,0,1
ANXA2,0,0,0,0,0,1
SUGP2,0,0,0,0,0,1
F2RL1,0,0,0,0,0,1
USP32P2,0,0,0,0,0,1
CLBA1,0,0,0,0,0,1
ARPC2,0,0,0,0,0,1
PRKCI,0,0,0,0,0,1
LAMA2,0,0,0,0,0,1
RECQL4,0,0,0,0,0,1
PTPN18,0,0,0,0,0,1
CCNE1,0,0,0,0,0,1
G0S2,1,0,0,0,0,1
LIN37,0,0,0,0,0,1
ZNF688,0,0,0,0,0,1
METTL18,0,0,0,0,0,1
RAB3GAP1,0,0,0,0,0,1
PASK,0,0,0,0,0,1
UBE2I,0,0,0,0,0,1
CD3D,0,0,0,0,0,1
HSD17B8,0,0,0,0,0,1
ERG,0,0,0,0,0,1
SGCD,0,0,0,0,0,1
DKFZP586I1420,0,0,0,0,0,1
CAND2,0,0,0,0,0,1
PDZD8,0,0,0,0,0,1
GLCE,0,0,0,0,0,1
RWDD2A,0,0,0,0,0,1
PINLYP,0,0,0,0,0,1
PCLO,0,0,0,0,0,1
RNASE6,0,0,0,0,0,1
OSR2,0,0,0,0,0,1
EIF4E2,0,0,0,0,0,1
SERPINB1,0,0,0,0,0,1
BMPR1A,0,0,0,0,0,1
EP300,1,0,0,0,0,1
ATP11A,0,0,0,0,0,1
ATP6V0E2,0,0,0,0,0,1
QTGAL,0,0,0,0,0,1
APLNR,0,0,0,0,0,1
OIP5,0,0,0,0,0,1
SLIT1,0,0,0,0,0,1
SRRD,0,0,0,0,0,1
KLHL23,0,0,0,0,0,1
AQP5,0,0,0,0,0,1
EEF1A1,0,0,0,0,0,1
TPGS2,0,0,0,0,0,1
ARAP2,0,0,0,0,0,1
ICAM2,0,0,0,0,0,1
COL9A2,0,0,0,0,0,1
KIF3A,0,0,0,0,0,1
SMPDL3A,0,0,0,0,0,1
ZKSCAN4,0,0,0,0,0,1
CBR4,0,0,0,0,0,1
MT1F,0,0,0,0,0,1
NACAD,0,0,0,0,0,1
DHODH,0,0,0,0,0,1
SH3BP1,0,0,0,0,0,1
TRMU,0,0,0,0,0,1
PHACTR1,0,0,0,0,0,1
ZNF500,0,0,0,0,0,1
CEP112,0,0,0,0,0,1
DNA2,0,0,0,0,0,1
INPP5J,0,0,0,0,0,1
METTL3,0,0,0,0,0,1
TAF5L,0,0,0,0,0,1
KLC1,0,0,0,0,0,1
TOP3B,0,0,0,0,0,1
PAMR1,0,0,0,0,0,1
SLC1A1,0,0,0,0,0,1
SEPTIN6,0,0,0,0,0,1
SRCAP,0,0,0,0,0,1
FCHO1,0,0,0,0,0,1
NSUN5P1,0,0,0,0,0,1
PMS1,0,0,0,0,0,1
TMEM151B,0,0,0,0,0,1
IFT70A,0,0,0,0,0,1
NUP50,0,0,0,0,0,1
PDLIM5,0,0,0,0,0,1
RPL35A,0,0,0,0,0,1
DIPK1A,0,0,0,0,0,1
RSBN1,0,0,0,0,0,1
PON3,0,0,0,0,0,1
RLIG1,0,0,0,0,0,1
ASAH1,0,0,0,0,0,1
DLX5,0,0,0,0,0,1
MLX,0,0,0,0,0,1
GPRASP3,0,0,0,0,0,1
KRT81,0,0,0,0,0,1
ELOVL2,0,0,0,0,0,1
GLB1L2,0,0,0,0,0,1
CACNB2,0,0,0,0,0,1
KANK3,0,0,0,0,0,1
SECTM1,0,0,0,0,0,1
RBM4,0,0,0,0,0,1
SMARCA4,0,0,0,0,0,1
SOX2,0,0,0,0,0,1
XYLT1,0,0,0,0,0,1
TUBB4B,0,0,0,0,0,1
TCF3,0,0,0,0,0,1
MYO1F,0,0,0,0,0,1
COX5B,0,0,0,0,0,1
GOLGA8H,0,0,0,0,0,1
ATP5F1A,0,0,0,0,0,1
KPNA1,1,0,0,0,0,1
ATRNL1,0,0,0,0,0,1
FLNA,0,0,0,0,0,1
TRIM66,0,0,0,0,0,1
MASP1,0,0,0,0,0,1
PAIP1,0,0,0,0,0,1
SAXO6,0,0,0,0,0,1
RBMX,0,0,0,0,0,1
HIPK2,1,0,0,0,0,1
MFAP5,0,0,0,0,0,1
KSR1,0,0,0,0,0,1
IRF2BP1,0,0,0,0,0,1
GGA2,0,0,0,0,0,1
NSUN5,0,0,0,0,0,1
ZNF276,0,0,0,0,0,1
EMID1,0,0,0,0,0,1
TCHH,0,0,0,0,0,1
PPP1R37,0,0,0,0,0,1
MYOZ2,0,0,0,0,0,1
PENK,0,0,0,0,0,1
INSR,0,0,0,0,0,1
HOMER1,0,0,0,0,0,1
NGDN,0,0,0,0,0,1
PTPRA,0,0,0,0,0,1
RSAD2,0,0,0,0,0,1
CFH,0,0,0,0,0,1
RPSA,0,0,0,0,0,1
PRSS12,0,0,0,0,0,1
INPP5B,0,0,0,0,0,1
ADAM23,0,0,0,0,0,1
CAMKK2,0,1,0,0,0,1
IRAK3,0,0,0,0,0,1
STARD5,0,0,0,0,0,1
HOXA11,0,0,0,0,0,1
OLIG2,0,0,0,0,0,1
ARHGAP33,0,0,0,0,0,1
HLA-DQA1,0,0,0,0,0,1
KCND3,0,0,0,0,0,1
IQSEC3,0,0,0,0,0,1
GTPBP3,0,0,0,0,0,1
HOXA5,0,0,0,0,0,1
GRIK2,0,0,0,0,0,1
PRPH,0,0,0,0,0,1
DUSP7,0,0,0,0,0,1
PPP2R2B,1,0,0,0,0,1
STIMATE,0,0,0,0,0,1
RBM8A,0,0,0,0,0,1
DNAJC24,0,0,0,0,0,1
ZNF250,0,0,0,0,0,1
EEF1AKMT3,0,0,0,0,0,1
DCBLD2,0,0,0,0,0,1
SAMD14,0,0,0,0,0,1
COL11A2,0,0,0,0,0,1
SERPINA4,0,0,0,0,0,1
ZRSR2,0,0,0,0,0,1
LGR5,0,0,0,0,0,1
APRT,0,0,0,0,0,1
PMS2P5,0,0,0,0,0,1
THSD7A,0,0,0,0,0,1
FAM149B1,0,0,0,0,0,1
MRPL23,0,0,0,0,0,1
ENTREP1,0,0,0,0,0,1
BGN,0,0,0,0,0,1
MYBL1,0,0,0,0,0,1
LRRC15,0,0,0,0,0,1
IGFBP7,0,0,0,0,0,1
TBC1D30,0,0,0,0,0,1
NKG7,0,0,0,0,0,1
CUX2,0,0,0,0,0,1
SST,0,0,0,0,0,1
TTBK2,0,0,0,0,0,1
RAP2B,0,0,0,0,0,1
GNAL,0,0,0,0,0,1
STUM,0,0,0,0,0,1
MAP3K9,1,0,0,0,0,1
HLA-A,0,0,0,0,0,1
PTGER3,0,0,0,0,0,1
ZNF23,0,0,0,0,0,1
ERC2,0,0,0,0,0,1
RUFY3,0,0,0,0,0,1
RPS7,0,0,0,0,0,1
MEGF6,0,0,0,0,0,1
TWIST1,0,0,0,0,0,1
CADM3,0,0,0,0,0,1
PSMC3IP,0,0,0,0,0,1
KRT20,1,0,0,0,0,1
FAM169A,0,0,0,0,0,1
MYOZ3,0,0,0,0,0,1
CD6,0,0,0,0,0,1
RPGRIP1L,0,0,0,0,0,1
CHD5,0,0,0,0,0,1
RALYL,0,0,0,0,0,1
RABL3,0,0,0,0,0,1
ADAMTSL3,0,0,0,0,0,1
LYZ,0,0,0,0,0,1
CIZ1,0,0,0,0,0,1
MTSS2,0,0,0,0,0,1
CTBP1,0,0,0,0,0,1
SAT1,0,0,1,0,0,1
PAK5,1,0,0,0,0,1
COL4A6,0,0,0,0,0,1
DMAC2L,0,0,0,0,0,1
YPEL1,0,0,0,0,0,1
ENTREP2,0,0,0,0,0,1
MSL3,0,0,0,0,0,1
NOP16,0,0,0,0,0,1
SOCS7,0,0,0,0,0,1
DHX34,0,0,0,0,0,1
GRIP1,0,0,0,0,0,1
TUBB2B,0,0,0,0,0,1
DGCR6L,0,0,0,0,0,1
SLC25A42,0,0,0,0,0,1
CRYBG3,0,0,0,0,0,1
ZAP70,0,0,0,0,0,1
EFNA5,0,0,0,0,0,1
CCL8,0,0,0,0,0,1
GSN,1,0,0,0,0,1
PTPRD,0,0,0,0,0,1
RYR2,0,0,0,0,0,1
LIAS,0,0,0,0,0,1
FUT9,0,0,0,0,0,1
MBD4,0,0,0,0,0,1
ERBB4,1,0,0,0,0,1
DOK2,0,0,0,0,0,1
MYCL,0,0,0,0,0,1
TBC1D31,0,0,0,0,0,1
NFKBIB,0,0,0,0,0,1
BEAN1,0,0,0,0,0,1
ATP10B,0,0,0,0,0,1
CTTN,0,0,0,0,0,1
DHRS2,0,0,0,0,0,1
CA5B,0,0,0,0,0,1
NCF1C,0,0,0,0,0,1
PARP2,1,0,0,0,0,1
MYBPC1,0,0,0,0,0,1
GPX3,0,0,0,0,0,1
FUBP1,0,0,0,0,0,1
KIAA1107,0,0,0,0,0,1
GPR161,0,0,0,0,0,1
FASTK,1,0,0,0,0,1
RFPL1S,0,0,0,0,0,1
CEP43,0,0,0,0,0,1
DAGLA,0,0,0,0,0,1
MUC6,0,0,0,0,0,1
CRACDL,0,0,0,0,0,1
NUDT13,0,0,0,0,0,1
ZNF79,0,0,0,0,0,1
SLC25A16,0,0,0,0,0,1
SRSF7,0,0,0,0,0,1
ZG16,0,0,0,0,0,1
SPTB,0,0,0,0,0,1
PPBP,0,0,0,0,0,1
MROH7,0,0,0,0,0,1
LOC100507424,0,0,0,0,0,1
MYRIP,0,0,0,0,0,1
CA12,0,0,0,0,0,1
FH,0,0,0,0,0,1
RYK,0,0,0,0,0,1
LST1,0,0,0,0,0,1
TKTL1,0,0,0,0,0,1
HEXIM1,0,0,0,0,0,1
DGCR2,0,0,0,0,0,1
SFTPD,0,0,0,0,0,1
PRODH,0,0,0,0,0,1
PACRG,0,0,0,0,0,1
PPIL6,0,0,0,0,0,1
KLHL35,0,0,0,0,0,1
ABCB9,0,0,0,0,0,1
FTH1,0,0,1,1,0,1
GRM5,0,0,0,0,0,1
XIST,0,0,0,0,0,1
MAP4K1,0,0,0,0,0,1
ALMS1,0,0,0,0,0,1
DNAH7,0,0,0,0,0,1
PRSS53,0,0,0,0,0,1
TNFRSF4,0,0,0,0,0,1
DNAH17,0,0,0,0,0,1
CYP3A5,0,0,0,0,0,1
PCGF2,0,0,0,0,0,1
GAL,0,0,0,0,0,1
MINK1,0,0,0,0,0,1
CLN5,0,0,0,0,0,1
DTNB,0,0,0,0,0,1
MAGEA4,0,0,0,0,0,1
ATP10A,0,0,0,0,0,1
